"codigo"|"descripcion"|"departamento"|"seccion"|"rubro"|"habil"
404|IND. MUJER  PRIMAVERA-VERANO|10|6|1|S
405|SIN GRUPO - 405|6|5|1|S
405|GRUPO 405|10|6|1|S
405|VERIFICAR GRUPO 405|12|3|1|S
405|IND. HOMBRE OTOÑO-INVIERNO|18|5|1|S
406|IND. HOMBRE PRIMAVERA-VERANO|10|6|1|S
406|VERIFICAR GRUPO 406|12|3|1|S
408|GRUPO 408|6|5|1|S
408|GRUPO 408|7|5|1|S
408|VERIFICAR GRUPO 408|9|3|1|S
408|MARROQUINERIA Y ACC. PRIM.-VER.|10|6|1|S
409|ROPA INTERIOR|10|6|1|S
410|GRUPO  410|6|5|1|S
410|BLANCOS|10|6|1|S
411|VERIFICAR GRUPO 411|2|3|1|S
411|GRUPO 411|6|5|1|S
411|TRAJES DE BAÑO|10|6|1|S
411|VERIFICAR GRUPO 411|15|10|1|S
412|GRUPO 412|6|5|1|S
413|PERF.REGALAR|0|3|1|S
413|GRUPO 413|6|5|1|S
413|VERIFICAR GRUPO 413|9|3|1|S
413|VERIFICAR GRUPO 413|10|8|2|S
413|ADITIVOS|21|8|2|S
413|VERIFICAR GRUPO 413|23|8|2|S
413|VERIFICAR GRUPO 413|27|8|2|S
414|PROMO 103 ANIV|0|3|1|S
414|GRUPO 414|4|7|2|S
414|GRUPO 414|6|5|1|S
414|GRUPO 414|7|5|1|S
414|VERIFICAR GRUPO 414|9|3|1|S
414|GRUPO 414|11|7|2|S
414|VERIFICAR GRUPO 414|12|3|1|S
415|TELEFONIA CELULAR|4|7|2|S
415|GRUPO 415|6|5|1|S
415|GRUPO 415|7|5|1|S
415|GRUPO 415|8|5|1|S
415|GRUPO 415|9|3|1|S
415|JEANS - provisorio -|10|6|1|S
415|VERIFICAR GRUPO 415|23|55|2|S
415|VERIFICAR GRUPO 415|24|7|2|S
415|VERIFICAR GRUPO 415|40|55|2|S
416|GRUPO 416|6|5|1|S
416|GRUPO 416|8|5|1|S
416|IND.SONDER|9|3|1|S
416|IND.SONDER|10|6|1|S
417|GRUPO 417|9|3|1|S
420|GRUPO 420|9|3|1|S
421|GRUPO 421|1|3|1|S
421|GRUPO 421|2|3|1|S
421|GRUPO 421|3|3|1|S
421|GRUPO 421|6|5|1|S
421|GRUPO 421|8|5|1|S
421|GRUPO 421|10|6|1|S
422|GRUPO 422|10|6|1|S
423|GRUPO 423|6|5|1|S
427|GRUPO 427|12|3|1|S
428|GRUPO 428|12|3|1|S
433|GRUPO 433|12|3|1|S
435|GRUPO 435|12|3|1|S
439|GRUPO 439|2|3|1|S
439|GRUPO 439|12|3|1|S
441|GRUPO 441|12|3|1|S
448|GRUPO 448|12|3|1|S
449|GRUPO 449|2|3|1|S
451|GRUPO 451|6|5|1|S
451|GRUPO 451|9|3|1|S
453|GRUPO 453|12|3|1|S
454|GRUPO 454|12|3|1|S
459|GRUPO 459|12|3|1|S
462|GRUPO 462|12|3|1|S
466|GRUPO 466|12|3|1|S
467|GRUPO 467|12|3|1|S
468|GRUPO 468|12|3|1|S
477|GRUPO 477|2|3|1|S
478|GRUPO 478|12|3|1|S
479|GRUPO 479|12|3|1|S
481|GRUPO 481|12|3|1|S
482|GRUPO 482|12|3|1|S
483|MUEBLES|4|7|2|S
483|VERIFICAR GRUPO 483|7|7|2|S
483|VERIFICAR GRUPO 483|11|7|2|S
483|GRUPO 483|24|8|2|S
485|SIN GRUPO|4|10|1|S
485|VERIFICAR GRUPO 485|15|10|1|S
485|GRUPO 485|26|3|1|S
486|GRUPO 486|12|3|1|S
500|PLANCHAS|4|7|2|S
500|GRUPO 500|6|5|1|S
500|GRUPO 500|9|3|1|S
501|PROCESADORAS|4|7|2|S
501|GRUPO 501|6|5|1|S
501|VERIFICAR GRUPO 501|13|7|2|S
502|VERIFICAR GRUPO 502|1|7|2|S
502|ASPIRADORAS/LUSTRASP|4|7|2|S
502|GRUPO 502|6|5|1|S
502|VERIFICAR GRUPO 502|8|7|2|S
502|VERIFICAR GRUPO 502|11|7|2|S
502|GRUPO 502|12|3|1|S
502|VERIFICAR GRUPO 502|28|7|2|S
503|BATIDORAS|4|7|2|S
504|GRUPO 504|12|3|1|S
505|GRUPO 505|8|5|1|S
505|GRUPO 505|12|3|1|S
506|ESTUFAS KEROSEN/GAS|4|7|2|S
506|VERIFICAR GRUPO 506|11|7|2|S
506|GRUPO 506|12|3|1|S
507|CAFETERAS|4|7|2|S
508|GRUPO 508|2|3|1|S
508|FREIDORAS|4|7|2|S
509|PURIFICADOR DE AIRE|4|7|2|S
510|EXPRIMIDORES|4|7|2|S
511|SECARROPAS/TENDER|4|7|2|S
512|VENTILADORES DE TECHO|4|7|2|S
513|AFEITADORAS/CORT.PEL|4|7|2|S
513|VERIFICAR GRUPO 513|17|7|2|S
514|SECADORES CABELLO/AC|4|7|2|S
515|DEPILADORAS|4|7|2|S
516|TOSTADORAS/SANDWICHE|4|7|2|S
518|GRUPO 518|2|3|1|S
518|TELEVISORES|4|7|2|S
519|LAVAVAJILLAS|4|7|2|S
520|VIDEOGRABADORES/DVD|4|7|2|S
520|GRUPO 520|6|5|1|S
520|GRUPO 520|10|6|1|S
520|GRUPO 520|12|3|1|S
520|VERIFICAR GRUPO 520|24|7|2|S
521|RADIOS|4|7|2|S
521|VERIFICAR GRUPO 521|24|7|2|S
522|RADIO RELOJ|4|7|2|S
523|RADIOGRABADORES|4|7|2|S
523|GRUPO 523|12|3|1|S
524|CALCULADORAS|4|7|2|S
524|VERIFICAR GRUPO 524|24|7|2|S
525|VIDEOCAMARAS|4|7|2|S
525|GRUPO 525|12|3|1|S
525|VERIFICAR GRUPO 525|24|7|2|S
527|HORNOS MICROONDAS|4|7|2|S
528|FREEZER|4|7|2|S
529|CONSERVADORAS/BIDONE|4|7|2|S
530|VERIFICAR GRUPO 530|2|7|2|S
530|HELADERAS|4|7|2|S
530|VERIFICAR GRUPO 530|7|7|2|S
531|GRUPO 531|12|3|1|S
532|LAVARROPAS|4|7|2|S
533|COCINAS A GAS/HORNOS|4|7|2|S
533|GRUPO533|26|7|2|S
534|CALEFONES|4|7|2|S
535|GRUPO535|1|7|2|S
535|ELECTROCALEFONES/REP|4|7|2|S
535|VERIFICAR GRUPO 535|13|7|2|S
535|VERIFICAR GRUPO 535|18|7|2|S
536|VANITORY|4|7|2|S
536|GRUPO 536|24|8|2|S
537|SILLONES/REPOSERAS|4|7|2|S
538|LENOS/HOGARES|4|7|2|S
539|OLLAS FUNDICION|4|7|2|S
539|VERIFICAR GRUPO 539|17|7|2|S
540|ESCRITORIOS|4|7|2|S
540|GRUPO 540|6|5|1|S
542|TABLA PLANCHAR|4|7|2|S
544|COCINAS/ESTUFAS LENA|4|7|2|S
544|VERIFICAR GRUPO 544|10|7|2|S
544|GRUPO 544|14|8|2|S
546|TERMOTANQUES|4|7|2|S
546|VERIFICAR GRUPO 546|11|7|2|S
550|GRUPO 550|9|3|1|S
552|AUTOESTEREOS|4|7|2|S
553|GRUPO 553|4|7|2|S
554|PANQUEQUERAS|4|7|2|S
555|VENTILADOR PIE/TURBO|4|7|2|S
559|APLIQUES DE LUZ|13|7|2|S
560|CALEFACTORES|4|7|2|S
560|VERIFICAR GRUPO 560|8|7|2|S
560|VERIFICAR GRUPO 560|17|7|2|S
560|GRUPO 560|24|8|2|S
561|ESPEJOS|4|7|2|S
561|GRUPO 561|24|8|2|S
562|COLCHONES/SOMMIER/BO|4|7|2|S
562|GRUPO 562|9|3|1|S
563|ALMOHADAS|4|7|2|S
564|ANAFES/QUEMAD./ACC.|4|7|2|S
564|VERIFICAR GRUPO 564|10|7|2|S
564|VERIFICAR GRUPO 564|11|7|2|S
564|VERIFICAR GRUPO 564|17|7|2|S
565|ACONDICIONADOR DE AIRE|4|7|2|S
567|EQUIPOS DRAGO|4|7|2|S
568|FABRIPASTAS|4|7|2|S
570|VERIFICAR GRUPO 570|4|7|2|S
570|ESCALERAS|6|7|2|S
575|NO USAR--GRUPO INVALIDO--|4|7|2|S
575|VERIFICAR GRUPO 575|7|7|2|S
575|LINTERNAS/REFLECTOR|13|7|2|S
575|VERIFICAR GRUPO 575|26|7|2|S
576|GRUPO 576|9|3|1|S
578|PAVAS|4|7|2|S
580|GRUPO 580|9|3|1|S
582|GRUPO 582|9|3|1|S
584|ARA¥AS|13|7|2|S
585|ALFOMBRAS|4|7|2|S
585|VERIFICAR GRUPO 585|10|7|2|S
586|ARTS. P/BEBES|4|7|2|S
589|VERIFICAR GRUPO 589|4|7|2|S
589|ANTENAS Y ACCESORIOS|13|7|2|S
593|VERIFICAR GRUPO 593|4|7|2|S
593|GRUPO 593|9|3|1|S
593|REP. COCINA|11|7|2|S
593|VERIFICAR GRUPO 593|18|7|2|S
594|GRUPO 594|2|3|1|S
594|VERIFICAR GRUPO 594|4|7|2|S
594|PILAS|6|7|2|S
594|VERIFICAR GRUPO 594|13|7|2|S
594|VERIFICAR GRUPO 594|24|7|2|S
595|VELADORES|4|7|2|S
595|GRUPO 595|9|3|1|S
595|VERIFICAR GRUPO 595|13|7|2|S
596|VERIFICAR GRUPO 596|4|7|2|S
596|GRUPO 596|9|3|1|S
596|VERIFICAR GRUPO 596|12|7|2|S
596|ARTEFACTOS LUCES|13|7|2|S
596|VERIFICAR GRUPO 596|24|7|2|S
597|VERIFICAR GRUPO 597|10|7|2|S
597|BURLETES|20|7|2|S
598|SOPORTES T.V.|4|7|2|S
598|VERIFICAR GRUPO 598|20|7|2|S
599|BICICLETAS/REP./ACC.|4|7|2|S
599|VERIFICAR GRUPO 599|7|7|2|S
599|VERIFICAR GRUPO 599|10|7|2|S
599|VERIFICAR GRUPO 599|11|7|2|S
600|GRUPO 600|6|5|1|S
600|GRUPO 600|7|5|1|S
600|GRUPO 600|8|5|1|S
600|GRUPO 600|18|5|1|S
601|LICUADORAS|4|7|2|S
601|GRUPO 601|6|5|1|S
601|GRUPO 601|8|5|1|S
602|GRUPO 602|6|5|1|S
602|GRUPO 602|18|5|1|S
603|MINICOMPONENTES|4|7|2|S
603|GRUPO 603|6|5|1|S
603|VERIFICAR GRUPO 603|24|7|2|S
604|GRUPO 604|6|5|1|S
605|NEBULIZADORES/TENSIO|4|7|2|S
606|BALANZAS|4|7|2|S
606|VERIFICAR GRUPO 606|17|7|2|S
607|VERIFICAR GRUPO 607|4|7|2|S
607|CAMARAS FOTOGRAFICAS|24|7|2|S
608|TELEFONOS/FAXES|4|7|2|S
608|GRUPO 608|6|5|1|S
608|GRUPO 608|9|3|1|S
608|VERIFICAR GRUPO 608|13|7|2|S
608|VERIFICAR GRUPO 608|24|7|2|S
609|GRUPO 609|2|3|1|S
609|PILETA Y SOMBRILLAS|4|7|2|S
610|GRUPO 610|6|5|1|S
612|GRUPO 612|9|3|1|S
613|GRUPO 613|6|5|1|S
613|GRUPO 613|7|5|1|S
613|GRUPO 613|8|5|1|S
613|GRUPO 613|9|3|1|S
617|GRUPO 617|9|3|1|S
620|GRUPO 620|9|3|1|S
622|GRUPO 622|9|3|1|S
626|GRUPO 626|9|3|1|S
636|GRUPO 636|9|3|1|S
637|GRUPO 637|9|3|1|S
638|GRUPO 638|9|3|1|S
641|GRUPO 641|6|5|1|S
641|GRUPO 641|8|5|1|S
655|GRUPO 655|2|3|1|S
684|VERIFICAR GRUPO 684|15|10|1|S
686|GRUPO 686|2|3|1|S
687|GRUPO 687|2|3|1|S
688|GRUPO 688|2|3|1|S
695|GRUPO 695|4|7|2|S
700|GRUPO 700|13|7|2|S
700|GRUPO 700|20|7|2|S
701|GRUPO 701|2|3|1|S
712|GRUPO 712|9|3|1|S
713|GRUPO 713|9|3|1|S
714|GRUPO 714|9|3|1|S
777|GRUPO 777|2|3|1|S
777|GRUPO 777|14|3|1|S
778|GRUPO 778|2|3|1|S
785|GRUPO 785|9|3|1|S
787|GRUPO 787|2|3|1|S
789|GRUPO 789|2|3|1|S
791|GRUPO 791|2|3|1|S
795|GRUPO 795|2|3|1|S
801|ELEMENTOS SEGURIDAD|2|7|2|S
801|VERIFICAR GRUPO 801|7|7|2|S
801|VERIFICAR GRUPO 801|10|7|2|S
801|VERIFICAR GRUPO 801|11|7|2|S
801|VERIFICAR GRUPO 801|13|7|2|S
801|VERIFICAR GRUPO 801|17|7|2|S
801|VERIFICAR GRUPO 801|18|7|2|S
801|VERIFICAR GRUPO 801|28|7|2|S
801|SIN GRUPO - 801|41|7|2|S
802|VERIFICAR GRUPO 802|7|7|2|S
802|VERIFICAR GRUPO 802|8|7|2|S
802|ATORNILLADORES|28|7|2|S
802|SIN GRUPO - 802|41|7|2|S
803|VERIFICAR GRUPO 803|7|7|2|S
803|VERIFICAR GRUPO 803|8|7|2|S
803|SIERRAS CALAD/CIRCUL|28|7|2|S
804|VERIFICAR GRUPO 804|8|7|2|S
804|CORTADORAS SENSITIVA|28|7|2|S
805|LIJADORAS|28|7|2|S
806|VERIFICAR GRUPO 806|4|7|2|S
806|VERIFICAR GRUPO 806|7|7|2|S
806|VERIFICAR GRUPO 806|8|7|2|S
806|VERIFICAR GRUPO 806|11|7|2|S
806|VERIFICAR GRUPO 806|17|7|2|S
806|JARDINERIA|19|7|2|S
807|VERIFICAR GRUPO 807|4|7|2|S
807|VERIFICAR GRUPO 807|7|7|2|S
807|VERIFICAR GRUPO 807|8|7|2|S
807|VERIFICAR GRUPO 807|10|7|2|S
807|REP. VARIOS|11|7|2|S
807|VERIFICAR GRUPO 807|13|7|2|S
807|VERIFICAR GRUPO 807|17|7|2|S
807|VERIFICAR GRUPO 807|18|7|2|S
807|GRUPO807|20|7|2|S
807|GRUPO 807|24|8|2|S
807|VERIFICAR GRUPO 807|29|7|2|S
807|GRUPO 807|29|8|2|S
807|SIN GRUPO - 807|41|7|2|S
808|VERIFICAR GRUPO 808|6|7|2|S
808|ARTS. DE TALLER|7|7|2|S
808|VERIFICAR GRUPO 808|8|7|2|S
808|VERIFICAR GRUPO 808|9|7|2|S
808|VERIFICAR GRUPO 808|10|7|2|S
808|VERIFICAR GRUPO 808|11|7|2|S
808|VERIFICAR GRUPO 808|13|7|2|S
808|VERIFICAR GRUPO 808|17|7|2|S
808|VERIFICAR GRUPO 808|18|7|2|S
808|VERIFICAR GRUPO 808|28|7|2|S
808|VERIFICAR GRUPO 808|29|7|2|S
808|SIN GRUPO - 808|41|7|2|S
809|ESTUFAS ELECTRICAS|4|7|2|S
809|VERIFICAR GRUPO 809|13|7|2|S
810|MOLDURAS POLIEST.|6|7|2|S
811|REP. HIDROLAVADORAS|11|7|2|S
812|VERIFICAR GRUPO 812|8|7|2|S
812|APAREJOS/MOTONES|17|7|2|S
813|PINTURAS ACRIL/ACC.|6|7|2|S
814|PISTOLAS DE CALOR|28|7|2|S
815|ESTEREOS/PARLANTES|4|7|2|S
815|VERIFICAR GRUPO 815|24|7|2|S
816|DISCMAN/WALKMAN|4|7|2|S
816|GRUPO816|24|7|2|S
817|CASSETTES AUDIO/VIDE|4|7|2|S
819|VERIFICAR GRUPO 819|4|7|2|S
819|VERIFICAR GRUPO 819|13|7|2|S
819|VERIFICAR GRUPO 819|18|7|2|S
819|ART. LIQUIDACION|26|7|2|S
886|GRUPO 886|12|3|1|S
901|GRUPO 901|13|3|1|S
901|GRUPO 901|14|3|1|S
907|GRUPO 907|14|3|1|S
908|GRUPO 908|2|3|1|S
908|GRUPO 908|14|3|1|S
909|GRUPO 909|14|3|1|S
910|GRUPO 910|14|3|1|S
912|GRUPO 912|2|3|1|S
912|GRUPO 912|14|3|1|S
913|GRUPO 913|14|3|1|S
914|GRUPO 914|14|3|1|S
915|GRUPO 915|14|3|1|S
916|GRUPO 916|14|3|1|S
920|GRUPO 920|14|3|1|S
921|GRUPO 921|14|3|1|S
929|GRUPO 929|2|3|1|S
931|GRUPO 931|14|3|1|S
933|GRUPO 933|2|3|1|S
933|GRUPO 933|14|3|1|S
951|GRUPO 951|9|3|1|S
958|GRUPO 958|17|7|2|S
999|GRUPO 999|4|7|2|S
999|GRUPO 999|6|7|2|S
999|GRUPO 999|7|7|2|S
999|GRUPO 999|10|7|2|S
999|VERIFICAR GRUPO 999|10|8|2|S
999|GRUPO 999|11|7|2|S
999|GRUPO 999|13|7|2|S
999|VERIFICAR GRUPO 999|14|8|2|S
999|VERIFICAR GRUPO 999|16|8|2|S
999|GRUPO 999|18|7|2|S
999|GRUPO 999|20|7|2|S
999|VARIOS|23|8|2|S
999|VERIFICAR GRUPO 999|24|8|2|S
1037|GRUPO 1037|1|3|1|S
1037|GRUPO 1037|2|3|1|S
1046|GRUPO 1046|2|3|1|S
1048|GRUPO 1048|2|3|1|S
1051|GRUPO 1051|2|3|1|S
1056|GRUPO 1056|2|3|1|S
1058|GRUPO 1058|2|3|1|S
1069|GRUPO 1069|2|3|1|S
1075|GRUPO 1075|2|3|1|S
1081|GRUPO 1081|2|3|1|S
1109|GRUPO 1109|2|3|1|S
1130|GRUPO 1130|2|3|1|S
1131|GRUPO 1131|2|3|1|S
1161|GRUPO 1161|2|3|1|S
1166|GRUPO 1166|2|3|1|S
1170|GRUPO 1170|7|7|2|S
1176|GRUPO 1176|2|3|1|S
1177|GRUPO 1177|2|3|1|S
1178|GRUPO 1178|2|3|1|S
1179|GRUPO 1179|2|3|1|S
1188|GRUPO 1188|2|3|1|S
1223|GRUPO 1223|2|3|1|S
1224|GRUPO 1224|2|3|1|S
1226|GRUPO 1226|2|3|1|S
1230|GRUPO 1230|2|3|1|S
1236|GRUPO 1236|2|3|1|S
1238|GRUPO 1238|2|3|1|S
1239|GRUPO 1239|2|3|1|S
1240|GRUPO 1240|2|3|1|S
1242|GRUPO 1242|2|3|1|S
1244|GRUPO 1244|2|3|1|S
1261|GRUPO 1261|2|3|1|S
1307|GRUPO 1307|2|3|1|S
1340|GRUPO 1340|11|3|1|S
1343|GRUPO 1343|1|3|1|S
1344|GRUPO 1344|1|3|1|S
1346|GRUPO 1346|11|3|1|S
1348|GRUPO 1348|11|3|1|S
1348|GRUPO 1348|14|3|1|S
1351|GRUPO 1351|1|3|1|S
1351|GRUPO 1351|11|3|1|S
1352|GRUPO 1352|1|3|1|S
1353|GRUPO 1353|2|3|1|S
1388|GRUPO 1388|3|3|1|S
1389|GRUPO 1389|3|3|1|S
1390|GRUPO 1390|3|3|1|S
1391|GRUPO 1391|3|3|1|S
1392|GRUPO 1392|3|3|1|S
1393|GRUPO 1393|3|3|1|S
1396|GRUPO 1396|3|3|1|S
1400|GRUPO 1400|3|3|1|S
1401|GRUPO 1401|3|3|1|S
1432|GRUPO 1432|3|3|1|S
1470|GRUPO 1470|10|6|1|S
1497|GRUPO 1497|17|3|1|S
1504|GRUPO 1504|17|3|1|S
1531|GRUPO 1531|12|3|1|S
1536|GRUPO 1536|2|3|1|S
1536|GRUPO 1536|12|3|1|S
1552|GRUPO 1552|2|3|1|S
1577|GRUPO 1577|16|3|1|S
1580|GRUPO 1580|16|3|1|S
1620|GRUPO 1620|2|3|1|S
1621|GRUPO 1621|2|3|1|S
1622|GRUPO 1622|2|3|1|S
1623|GRUPO 1623|2|3|1|S
1624|GRUPO 1624|2|3|1|S
1625|GRUPO 1625|2|3|1|S
1626|GRUPO 1626|2|3|1|S
1731|GRUPO 1731|9|3|1|S
1913|GRUPO 1913|12|3|1|S
1915|GRUPO 1915|2|3|1|S
1916|GRUPO 1916|2|3|1|S
1966|GRUPO 1966|2|3|1|S
2000|GRUPO 2000|24|3|1|S
2002|GRUPO 2002|24|3|1|S
2003|GRUPO 2003|24|3|1|S
2006|GRUPO 2006|24|3|1|S
2021|GRUPO 2021|14|3|1|S
2022|GRUPO 2022|2|3|1|S
2022|GRUPO 2022|14|3|1|S
2025|GRUPO 2025|9|3|1|S
2054|GRUPO 2054|9|3|1|S
2160|GRUPO 2160|14|3|1|S
2500|GRUPO 2500|2|3|1|S
2500|VERIFICAR GRUPO 2500|5|10|1|S
3000|GRUPO 3000|2|3|1|S
3004|GRUPO 3004|9|7|2|S
3034|GRUPO 3034|13|7|2|S
3204|GRUPO 3204|4|7|2|S
4068|GRUPO 4068|25|8|2|S
5000|GRUPO 5000|9|3|1|S
5357|SIN GRUPO - 5357|10|6|1|S
6000|GRUPO 6000|2|3|1|S
7001|GRUPO 7001|12|8|2|S
7003|GRUPO 7003|3|8|2|S
7037|GRUPO 7037|2|8|2|S
7063|GRUPO 7063|24|8|2|S
7064|GRUPO 7064|24|8|2|S
7065|GRUPO 7065|24|8|2|S
7068|GRUPO 7068|25|8|2|S
7069|PRUEBA DE ALTA|2|3|1|S
7070|PROMOCION INVIERNO|10|6|1|S
7071|PROMOCION MUNDIAL UNILEVER|2|3|1|S
7071|PROMOCION MUNDIAL UNILEVER|9|3|1|S
7071|PROMOCION MUNDIAL UNILEVER|12|3|1|S
7071|GRUPO7071|17|3|1|S
7072|PROMOCION MUNDIAL CLOROX|2|3|1|S
7072|PROMOCION MUNDIAL CLOROX|9|3|1|S
7072|PROMOCION MUNDIAL CLOROX|12|3|1|S
7073|REP.HONDA|11|7|2|S
7074|PROMO DOVE DIA DE LA MADRE|9|3|1|S
7075|ALAMBRES TEJIDOS|14|8|2|S
7076|METAL DESPLEGADO|12|8|2|S
7077|ABERTURAS ALUMINIO|17|8|2|S
7078|ABERTURAS CHAPA|17|8|2|S
7079|PROMO UNILEVER DIA DEL PADRE|9|3|1|S
7080|MOTOCICLETAS Y ACCESORIOS|42|7|2|S
7081|MOLINOS PROMO|2|3|1|S
7082|CARNE CERDO|21|10|1|S
7084|PANIFICACION|2|3|1|S
7084|SIN GRUPO - 7084|13|3|1|S
7085|ZURCHMITTEN|43|8|2|S
7086|INDUMENTARIA DEPORTIVA|10|6|1|S
7087|FRAZADAS Y ACOLCHADOS DESC.|10|6|1|S
7088|DELICATESSEN Y REGIONALES|0|0|1|S
7088|DELICATESSEN Y REGIONALES|0|3|1|S
7088|DELICATESSEN Y REGIONALES|0|5|1|S
7088|DELICATESSEN Y REGIONALES|0|6|1|S
7088|DELICATESSEN Y REGIONALES|1|3|1|S
7088|DELICATESSEN Y REGIONALES|1|5|1|S
7088|DELICATESSEN Y REGIONALES|2|3|1|S
7088|DELICATESSEN Y REGIONALES|3|3|1|S
7088|DELICATESSEN Y REGIONALES|4|10|1|S
7088|DELICATESSEN Y REGIONALES|5|10|1|S
7088|DELICATESSEN Y REGIONALES|6|5|1|S
7088|DELICATESSEN Y REGIONALES|7|5|1|S
7088|DELICATESSEN Y REGIONALES|8|5|1|S
7088|DELICATESSEN Y REGIONALES|9|3|1|S
7088|DELICATESSEN Y REGIONALES|10|6|1|S
7088|DELICATESSEN Y REGIONALES|11|3|1|S
7088|DELICATESSEN Y REGIONALES|12|3|1|S
7088|DELICATESSEN Y REGIONALES|13|3|1|S
7088|DELICATESSEN Y REGIONALES|14|3|1|S
7088|DELICATESSEN Y REGIONALES|15|10|1|S
7088|DELICATESSEN Y REGIONALES|16|3|1|S
7088|DELICATESSEN Y REGIONALES|17|3|1|S
7088|DELICATESSEN Y REGIONALES|18|5|1|S
7088|DELICATESSEN Y REGIONALES|19|3|1|S
7088|DELICATESSEN Y REGIONALES|20|3|1|S
7088|DELICATESSEN Y REGIONALES|21|10|1|S
7088|DELICATESSEN Y REGIONALES|22|3|1|S
7088|DELICATESSEN Y REGIONALES|23|3|1|S
7088|DELICATESSEN Y REGIONALES|24|3|1|S
7088|DELICATESSEN Y REGIONALES|25|3|1|S
7088|DELICATESSEN Y REGIONALES|26|3|1|S
7088|DELICATESSEN Y REGIONALES|27|3|1|S
7088|DELICATESSEN Y REGIONALES|28|3|1|S
7088|DELICATESSEN Y REGIONALES|30|3|1|S
7088|DELICATESSEN Y REGIONALES|31|3|1|S
7088|DELICATESSEN Y REGIONALES|32|3|1|S
7088|DELICATESSEN Y REGIONALES|33|3|1|S
7088|DELICATESSEN Y REGIONALES|34|3|1|S
7088|DELICATESSEN Y REGIONALES|35|3|1|S
7088|DELICATESSEN Y REGIONALES|35|5|1|S
7089|REP. HERRAM.ELECTRICAS|11|7|2|S
7090|REP. ART.HOGAR|11|7|2|S
7091|PROMO CHACABUCO|17|3|1|S
7092|ESCOLAR |7|5|1|S
7093|PROMO CHACABUCO|17|3|1|S
7094|TIEMPO LIBRE|6|5|1|S
7095|PROMO LHERITIER|0|3|1|S
7096|ALMACEN SALUDABLE|2|3|1|S
7097|APARATOS GIMNASIA Y FITNESS|4|7|2|S
7098|JUGO EN POLVO|17|3|1|S
7099|FILTROS|72|7|2|S
7100|BUJIAS|72|7|2|S
7101|LAMPARAS|72|7|2|S
7102|ESCOBILLAS|72|7|2|S
7103|SIN GRUPO|72|7|2|S
