"codigo"|"descripcion"|"habil"|"rubro"|"seccion"
3350|PASTAS LA BIANCA|S|1|0
3351|LA CAMPAGNOLA|S|1|0
3352|PASTAS LA CENTRAL|S|1|0
3353|KAZUMA|S|1|0
3354|MOLINO URDINARRAIN|S|1|0
3355|JOSE LLENES SACIF|S|1|0
3356|ALGABO PRIMER PRECIO|S|1|0
3357|COTAR|S|1|0
3358|SANTA RITA|S|1|0
3359|PANIF. LA LOMA|S|1|0
3360|ALIMENTOS DE MANI SRL|S|1|0
3361|YUSPE|S|1|0
3362|IAMA S.A.|S|1|0
3363|GRUPO BAIO S.A.|S|1|0
3364|LA VIRGINIA|S|1|0
3365|SAO FRESH S.A|S|1|0
3366|LABORATORIO GORDON|S|1|0
3367|NEOSOL|S|1|0
3368|RESERO|S|1|0
3369|DOMITEC S.A.|S|1|0
3370|GOLDEN HARVEST|S|1|0
3371|PDV GROUP S.R.L.|S|1|0
3372|CASTELL|S|1|0
3373|LHERITIER|S|1|0
3374|JORGUAN S.A.|S|1|0
3375|CAPILATIS S.A.|S|1|0
3376|BRIOSH S.A.|S|1|0
3377|HAPPY FOOD S.A.|S|1|0
3378|PANIF.DON ULISES HDZ|S|1|0
3379|CONDIMENTOS S.R.L.|S|1|0
3380|HORVINDUL|S|1|3
3381|HAMBIS |S|1|0
3382|BRURIN|S|1|0
3383|TRIMAK|S|1|0
3384|TAHITI |S|1|0
3385|KOKIS |S|1|0
3386|VENEZIANA |S|1|0
3387|PANIF. GASTON DUARTE|S|1|0
3388|NORTH 86|S|1|0
3389|GUISASOLA HNOS.|S|1|0
3390|ECOSAN|S|1|0
3391|SABORISAL|S|1|0
3392|PANIF. TESSORE HNOS.|S|1|0
3393|PANIF. LOS TRIGALES|S|1|0
3394|LOREAL|S|1|0
3395|NUEVA LUZ SRL|S|1|0
3396|PANIF. LA DULCE|S|1|0
3397|PANIF. LA ESPAÑOLA|S|1|0
3398|ATB |S|1|0
3399|FESTA JOSE MARCELO|S|1|0
3400|DELLA SCHIAVA|S|1|0
3401|VIMAR|S|1|0
3402|BODEGA SALENTEIN|S|1|0
3403|BUNGE|S|1|0
3404|REFINERIA DEL CENTRO S.A.|S|1|0
3405|R Y M|S|1|0
3406|TIA MARUCA|S|1|0
3407|SIRMER S.R.L.|S|1|0
3408|MARBELLA|S|1|0
3409|GAM GUIALEMAR|S|1|0
3410|BORSA SRL|S|1|0
3411|VELAS VELSUR SRL|S|1|0
3412|SOL FRUT S.A.|S|1|0
3413|PUROSOL|S|1|0
3414|BIMBO|S|1|0
3415|AVA S.A.|S|1|0
3416|COOP. FECOAGRO|S|1|0
3417|VINAGRES MENOYO|S|1|0
3418|QUILMES LATAS|S|1|0
3419|PANIF. ESTRELLA|S|1|0
3420|ASURIN|S|1|0
3421|DOS HERMANOS|S|1|0
3422|SABORISMO S.A.|S|1|0
3423|MOLINO ARRO.MILENIUM|S|1|0
3424|SALERNO|S|1|0
3425|COOP.VIT.COLO.CAROYA|S|1|0
3426|MORTIMER|S|1|0
3427|TAMPAX|S|1|0
3428|YERBA PIPORE|S|1|0
3429|COMPANIA DE AEROSOLE|S|1|0
3430|PERFUMERIAS KELLER|S|1|0
3431|PROTECTION|S|1|0
3432|MARGADIET|S|1|0
3433|LACTEOS CAMPS|S|1|0
3434|ROCKLINE ARGENTINA|S|1|0
3435|OSRAM ARGENTINA|S|1|0
3436|PETRILAC|S|1|0
3437|PRUNELLE|S|1|0
3438|LA ESPAÑOLA|S|1|0
3439|MEDIA NARANJA|S|1|0
3440|FADEGA|S|1|0
3441|MONTENEVI|S|1|0
3442|COFIG|S|1|0
3443|GRIDO S.A.|S|1|0
3444|JOSE JUAN YAPUR S.A.|S|1|0
3445|ERPA SACIF|S|1|0
3446|COSMOPOLITAN|S|1|0
3447|KEY FASHION|S|1|0
3448|BW PAPEL|S|1|0
3449|BODEGA BRANDS COMPAN|S|1|0
3450|NANTES|S|1|0
3451|NARDEN|S|1|0
3452|EPIFANIO JIMENEZ|S|1|0
3453|GRUPO DF|S|1|0
3454|CAREAGA|S|1|0
3455|COLETTE|S|1|0
3456|NEREIDA|S|1|0
3457|NESTLE ARGENTINA S.A|S|1|0
3458|SUCHARD CHOCOLATES|S|1|0
3459|LOS HUARPES|S|1|0
3460|NESTLE - LACTEOS|S|1|0
3461|BRILLCREAM|S|1|0
3462|MOLINO LA MISION|S|1|0
3463|SAMARI|S|1|0
3464|PORTA (PERROS)|S|1|0
3465|LA PAULINA|S|1|0
3466|CEPAS BLANCAS|S|1|0
3467|DIETETICA CIENTIFICA|S|1|0
3468|PANIF.DULCE Y SALADO|S|1|0
3469|ISSUE|S|1|0
3470|LA COMARCA SCS|S|1|0
3471|NUEVA ESTRELLA|S|1|0
3472|HECK LETICIA|S|1|0
3473|QUESOS EL GAUCHITO|S|1|0
3474|ILKO ARGENTINA|S|1|0
3475|FULTON|S|1|0
3476|CASSINI Y CESARATTO|S|1|0
3477|BODEGA GRAFFIGNA|S|1|0
3478|TEXTIL MARIA LUISA|S|1|0
3479|LUNA DEL PLATA|S|1|0
3480|AGRO ACEITUNERA|S|1|0
3481|LIMPIO LIND|S|1|0
3482|FLORIDA|S|1|0
3483|LACTEOS L.W.|S|1|0
3484|LACTEOS SANTA CLARA|S|1|0
3485|CHOCOARROZ|S|1|0
3486|SCHERING PLOUGH SA|S|1|0
3487|FRUTAFIEL S.A.|S|1|0
3488|FRITZLER HNOS|S|1|0
3489|GOY WIDMER|S|1|0
3490|VIVERO LOS LIRIOS|S|1|0
3491|ARROMED S.A.|S|1|0
3492|LACTEOS 4 HERMANOS|S|1|0
3493|LYON CITY S.A.|S|1|0
3494|LACT. EL FORASTERO|S|1|0
3495|VERDULERIA|S|1|0
3496|TROTE|S|1|0
3497|XERCOM S.A.|S|1|0
3498|LACTEOS LA CRESPENSE|S|1|0
3499|ACHETONI|S|1|0
3500|ALIPAST|S|1|0
3501|PADILLA|S|1|0
3502|FRIGORIFICO PALADINI|S|1|0
3503|DO\A CLARA|S|1|0
3504|CIALPIL S.A.|S|1|0
3505|JAUREGUI|S|1|0
3506|NATUSUR S.A.|S|1|0
3507|HJ NAVAS|S|1|0
3508|CARLOS CARAM|S|1|0
3509|CABAÑA MICO S.A.|S|1|0
3510|SANTA CLARA|S|1|0
3511|PEHUAMAR|S|1|0
3512|PERICO LEGUMBRE|S|1|0
3513|PERSONAL|S|1|0
3514|PHILIPS|S|1|0
3515|VANNA S.R.L.|S|1|0
3516|MONARCA|S|1|0
3517|NUTROVO S.A.|S|1|0
3518|PINDAPOY|S|1|0
3519|PINOLUZ|S|1|0
3520|SEMILLAS Y CEREALES S.R.L.|S|1|0
3521|DANUBIO|S|1|0
3522|INDUSTRIA ALI.MENDOC|S|1|0
3523|POETT|S|1|0
3524|CEREALES NATURALES|S|1|0
3525|TREGAR|S|1|0
3526|RODRIGUEZ|S|1|0
3527|GERULA S.A.|S|1|0
3528|COLOR SELECTION|S|1|0
3529|ORLEP|S|1|0
3530|BODEGA LA RURAL|S|1|0
3531|PALMESANO|S|1|0
3532|VINAGRES HALCONERO|S|1|0
3533|OKEBON|S|1|0
3534|FRAGANCIA IMPORTADA|S|1|0
3535|VALENA SRL|S|1|0
3536|DOÑA BLANCA|S|1|0
3537|TRES TORRES|S|1|0
3538|POLYANA|S|1|0
3539|LA MERE MICHELLE|S|1|0
3540|G Y G DISTRIBUCIONES|S|1|0
3541|LA IDEAL|S|1|0
3542|OPTIMA|S|1|0
3543|MOLINO PASSERINI |S|1|0
3544|PATYVIENA|S|1|0
3545|LACTEOS GOTTE S.A.|S|1|0
3546|KIMBERLY NUEVO|S|1|0
3548|VILLA DEL SUR|S|1|0
3549|PENETRIT|S|1|0
3550|ROSSO|S|1|0
3551|QUILMES BOTELLAS|S|1|0
3552|GOL-VAR DISTRIBUCION|S|1|0
3553|KIMBERLY CLARK ARGE.|S|1|0
3554|INTERLINK COMPANY SR|S|1|0
3555|LA CAROYENSE|S|1|0
3556|PANS COMPANY|S|1|0
3557|TERESA LUCIA COLLADO|S|1|0
3558|MATEXSUR|S|1|0
3559|CLAUDIO J. MATURANO|S|1|0
3560|SCJ AIRE|S|1|0
3561|FRANCISCO SALZANO|S|1|0
3562|MOLINO INDELMA SA|S|1|0
3563|MASTELLONE HNOS S.A.|S|1|0
3564|SAN JOSE VITIVINICOL|S|1|0
3565|PRODUCTO P.PRECIO VT|S|1|0
3566|RESERO FECOVITA C.L.|S|1|0
3567|CEDRO AZUL SRL|S|1|0
3568|LA MARIPOSA|S|1|0
3569|EVEREADY|S|1|0
3570|WILLINER|S|1|0
3571|ARGENCOS S.A.|S|1|0
3572|MARIA DE IGLESIAS|S|1|0
3573|SEDAL NUEVO|S|1|0
3574|HREÑUK HNOS.|S|1|0
3575|SODECAR|S|1|0
3576|JOSE GUMA|S|1|0
3577|REFRES NOW|S|1|0
3578|FARMACIA BOLSAN|S|1|0
3579|CRAFT CORNER|S|1|0
3580|MASSOLA|S|1|0
3581|PANIF. LA DULCE NOGOYA|S|1|0
3583|LACTEOS TREMBLAY|S|1|0
3584|KARINA RABOLINI|S|1|0
3585|DON PIRO|S|1|0
3586|POLYFILM|S|1|0
3587|LACTEOS DOÑA LUISA|S|1|0
3588|TEXSAO S.A.|S|1|0
3589|NECHO S.A.|S|1|0
3590|CASA MIGUEL|S|1|0
3591|BETIEL S.A.|S|1|0
3592|RONCHI E HIJOS|S|1|0
3593|LOS 5 HISPANOS S.A.|S|1|0
3594|MOLINO HARINERO RAMI|S|1|0
3595|SANCOR CUL|S|1|0
3596|PP.SAN SALVADOR|S|1|0
3597|CCU BOTELLAS|S|1|0
3598|YOMAL KARINA RAQUEL|S|1|0
3599|BODEGA NIETO|S|1|0
3600|NIETO Y CIA S.A.|S|1|0
3601|LA SIBILA|S|1|0
3602|IOFI|S|1|0
3603|ELIDA PONDS|S|1|0
3604|VALO|S|1|0
3605|PEPSI-SEVEN UP|S|1|0
3606|PAULISTA|S|1|0
3607|GULLO SRL|S|1|0
3608|EL FANE|S|1|0
3609|MORFOSIS|S|1|0
3610|LA MONTEVIDEANA|S|1|0
3611|BODEGA FREIXENET|S|1|0
3612|PANIF. ALI-MI|S|1|0
3613|PAPELERA S.ANDRES GI|S|1|0
3614|GALLETAS DON PANCHO S.A.|S|1|0
3615|LOVE & CARE|S|1|0
3616|SOL CLEAN S.A.|S|1|0
3617|BODEGA SALTO ROSAS S|S|1|0
3618|PACKING FRUIT|S|1|0
3619|VILLARD Y LOUIS|S|1|0
3620|CABERNET - IMPO.EXPO|S|1|0
3621|BODEGA CASA MONTES|S|1|0
3622|COTY NUEVO|S|1|0
3623|BODEGA FLIA. SCHRO|S|1|0
3624|REVIGAL S.A.|S|1|0
3625|SWIFT|S|1|0
3626|INTERNACIONAL PRO.SA|S|1|0
3627|CRIS - JOR|S|1|0
3628|FELIX DE VITA|S|1|0
3629|KAAS SRL|S|1|0
3630|DISMEN SRL|S|1|0
3631|BASICNATURAL|S|1|0
3632|PROMET S.A.|S|1|0
3633|MOLINO SAN MARTIN SA|S|1|0
3634|PANIF. SAN JOSE|S|1|0
3635|DIST.GM SRL|S|1|0
3636|PILMAR S.A.|S|1|0
3637|GOMA OESTE SRL|S|1|0
3638|CONCEPTO MAREA|S|1|0
3639|FEDESUR S.A.|S|1|0
3640|MAGGIO REGALOS S.R.L|S|1|0
3641|MACULAN|S|1|0
3642|FRIGORIFICO EPUYEN|S|1|0
3643|BODEGA FINCA ROJA|S|1|0
3644|ALIMENTOS BEN|S|1|0
3645|EPIFANIA|S|1|0
3646|BEIGOSOL |S|1|0
3647|BODEGA CIELO Y TIERRA|S|1|0
3648|EL RIVAL|S|1|0
3649|ARRUFAT|S|1|0
3650|INDOMITO SECADERO|S|1|0
3651|MODAS MARIÑO|S|1|0
3652|HECSPI|S|1|0
3653|TASA LAS MARIAS|S|1|0
3654|BACHI|S|1|0
3655|AGROPARQUE SRL|S|1|0
3656|COMO SI SUPIERAS|S|1|0
3657|PLANETA ROSA|S|1|0
3658|KRAFT FOODS ARGENTIN|S|1|0
3659|FERRERO ROCHER|S|1|0
3660|LEOFILM|S|1|0
3661|BODEGA TRES BLASONES|S|1|0
3662|EL TALLEDOR|S|1|0
3663|ESCUELA ESPECIAL|S|1|0
3664|MAXI CRISTAL|S|1|0
3665|TINOK S.R.L.|S|1|0
3666|BODEGA TERRANOVA S.A.|S|1|0
3667|FECOVITA|S|1|0
3668|QUO PRODUCTOS SRL|S|1|0
3669|KAIZIA|S|1|0
3670|VATTO SRL|S|1|0
3671|PHILIPS AVENT|S|1|0
3672|TRESAVI S.R.L.|S|1|0
3673|TEREPIN |S|1|0
3674|LA EGIPCIANA|S|1|0
3675|LOPREITE RODOLFO|S|1|0
3676|CLEANER S.A.|S|1|0
3677|DULCE COLOR|S|1|0
3678|TEPEC S.R.L.|S|1|0
3679|TRANSICHOC|S|1|0
3680|LITORAL LOGISTICA|S|1|0
3681|MASKA|S|1|0
3682|RONCHINI |S|1|0
3683|CLONE|S|1|0
3684|DANKON SRL|S|1|0
3685|PANIF. EL PROGRESO|S|1|0
3686|VALLESOL|S|1|0
3687|PROGOMA|S|1|0
3688|LIA|S|1|0
3689|MARCOS SCHMUKLER S.A.|S|1|0
3690|PARALLEL|S|1|0
3691|TICORAL|S|1|0
3692|LABORATORIO YERUTI S|S|1|0
3693|PANIF. LE MAR|S|1|0
3694|LACTEOS LAS DELICIAS|S|1|0
3695|AGUA NUESTRA|S|1|0
3696|PANIF. ALEMANA|S|1|0
3697|FEL FORT|S|1|0
3698|GELTEK CONTROL|S|1|0
3699|HILERET|S|1|0
3700|MDIP CONCEPT SRL|S|1|0
3701|FRIGORIFICO SAGEMULL|S|1|0
3702|SAUL MOCARBEL SRL|S|1|0
3703|BON MASE S.A.|S|1|0
3704|LA FARMACO ARGENTINA|S|1|0
3705|CABRALES S.A.|S|1|0
3706|MERKOFILM POLIETILE.|S|1|0
3707|PANIF. M Y M|S|1|0
3709|PUNTA GORDA|S|1|0
3710|CARLETI|S|1|0
3711|NUTRICIA BAGO S.A.|S|1|0
3712|VIRULANA|S|1|0
3713|CRI - CRI|S|1|0
3714|PRINCILISTO EST. SAN CARLOS|S|1|0
3715|LACTEOS LA BLANQUITA|S|1|0
3716|TELAR DEL RIO|S|1|0
3717|PUSINERI|S|1|0
3718|BODEGA TRAPICHE|S|1|0
3719|PROV. VARIOS BEBIDAS|S|1|0
3720|PR.VARIOS PERFUMERIA|S|1|0
3721|PROV.VARIOS LIMPIEZA|S|1|0
3722|PR.VARIOS SUPERMERC.|S|1|0
3723|A.G.D.|S|1|0
3724|ROTISERIA L.A.R.|S|1|0
3725|ARBREX|S|1|0
3726|AZUCAR VARIOS|S|1|0
3727|CARNE VACUNA|S|1|0
3728|AMSA S.A.|S|1|0
3729|KRANEWITTER HNOS.|S|1|0
3730|NO END|S|1|0
3731|REVLON|S|1|0
3732|MARGEN AZUL S.R.L|S|1|0
3733|DORYA S.A.|S|1|0
3734|VELAME ARGENTINA|S|1|0
3735|MAKEVA S.R.L.|S|1|0
3736|LA PRIMERA|S|1|0
3737|ESTAB.BALTAZAR|S|1|0
3738|TUG|S|1|0
3739|PORTA HNOS.|S|1|0
3740|JOHN DOE|S|1|0
3741|BLANQUERIA.COM|S|1|0
3742|CLAUDIA OLIVA JEGO|S|1|0
3743|FLASH|S|1|0
3744|DEPIMIEL|S|1|0
3745|MARU WELLER|S|1|0
3746|FRADEALCO S.A.|S|1|0
3747|LA BAMBA|S|1|0
3748|ALIMENTARIA MONTE CRISTO SRL|S|1|0
3749|VILLARES S.A.C.|S|1|0
3750|GOODIES S.A.|S|1|0
3751|LACTEOS DON SOLANO|S|1|0
3752|PARA DAR DE ALTA|S|1|0
3753|RED|S|1|0
3754|SAN NICOLAS|S|1|0
3755|GATO GARABATO|S|1|0
3756|LACTEOS GAUSS|S|1|0
3757|IPANCO S.R.L.|S|1|0
3758|SAFRA|S|1|0
3759|CASA PASO|S|1|0
3760|BON BOA|S|1|0
3761|LENTERDIT S.A.|S|1|0
3762|ELCOR SRL|S|1|0
3763|HELADERIA BAHIA|S|1|0
3764|TIMUKA|S|1|0
3765|PUCCI DISTRIBUCIONES|S|1|0
3766|DOS SANTOS PEREYRA|S|1|0
3767|MALLAS MORON|S|1|0
3768|LA PARMESANA|S|1|0
3769|CONFECCIONES MARIANA|S|1|0
3770|INDUSTRIAS MAYA|S|1|0
3771|M.5.M|S|1|0
3772|CONNECTION JEANS|S|1|0
3773|NUTRECO ALIMENTOS |S|1|0
3774|CCU LATAS|S|1|0
3775|EL OSASIS|S|1|0
3776|EMER PLAST S.R.L.|S|1|0
3777|PLUMARI|S|1|0
3778|RAICES CRIOLLAS|S|1|0
3779|MELON|S|1|0
3780|COOP. COLONIA LIEBIG|S|1|0
3781|ANCERS S.A.|S|1|0
3782|CARNE CERDO|S|1|0
3783|NANO|S|1|0
3784|JMG|S|1|0
3785|LA CASA DEL MARCO|S|1|0
3786|BODEGA LAS MORAS|S|1|0
3787|NATURAL|S|1|0
3788|K-K-I-W-I-L|S|1|0
3789|BODEGA LA LINDA|S|1|0
3790|EL ROSQUINENSE S.A.|S|1|0
3791|SANO Y NATURAL|S|1|0
3792|CICLO|S|1|0
3793|GRUPO TAURO S.R.L.|S|1|0
3794|FUEGO NEGRO|S|1|0
3795|INDUPAS SRL|S|1|0
3797|PLASTICUER|S|1|0
3798|PANIF. LA CHACHA|S|1|0
3799|MONTANA|S|1|0
3800|INQUIETA|S|1|0
3801|LIMIT|S|1|0
3802|COTAPA|S|1|0
3803|FIAMBRES LAR.|S|1|0
3804|PANIF. LAR|S|1|0
3805|MOLINO-REFRIGERADOS|S|1|0
3806|HUEVOS LAR.|S|1|0
3807|NUTRILAR|S|1|0
3808|SAENZ BRIONES|S|1|0
3809|AVARO HNOS.|S|1|0
3810|BODEGA EL ESTECO|S|1|0
3811|AZUL ILUMINACION|S|1|0
3812|RUMAH JAVA|S|1|0
3813|DANONE ARGENTINA SA|S|1|0
3814|PLASTITELAS|S|1|0
3815|BODEGA ESCORIHUELA|S|1|0
3816|LA PATRICIA |S|1|0
3817|TERBO S.A.|S|1|0
3818|MARINOZZI|S|1|0
3819|COOP. LOS MOLINOS|S|1|0
3820|STANI|S|1|0
3821|SPATZ BERTA MATILDE|S|1|0
3822|MONICA E. LINDT|S|1|0
3823|JVA-SWISS PERSONAL C|S|1|0
3824|PANIF. LA ESMERALDA|S|1|0
3825|PRODUCTOS VENHOR S.A|S|1|0
3826|JOYAS CRACCO|S|1|0
3827|GENESIS 1:29|S|1|0
3828|TORAY S.A.|S|1|0
3829|LEE HONG JA|S|1|0
3830|SAL DE CAMPO|S|1|0
3831|COTY ARGENTINA|S|1|0
3832|EL EMPORIO DEL PEIN.|S|1|0
3833|NEW PLAST|S|1|0
3834|CABAÑA ARGENTINA|S|1|0
3835|DOREMI|S|1|0
3836|SF BLANCO|S|1|0
3837|BANANA WORLD|S|1|0
3838|MIGUEZ SERGIO MANUEL|S|1|0
3839|AZUMENDEZ|S|1|0
3840|KIWI|S|1|0
3841|MARA BIJOUT|S|1|0
3842|NOLTACC SRL|S|1|0
3843|VICTOR CALAFIORE|S|1|0
3844|PALMESANO FIESTAS|S|1|0
3845|PROV. VARIOS|S|1|0
3846|STAPLER|S|1|0
3847|PAMPA|S|1|0
3848|JORGE TALLONE-PERFU.|S|1|0
3849|SESE SENGER LEONARDO|S|1|0
3850|LATINA|S|1|0
3851|CIA. TEENSUN S.A.|S|1|0
3852|LACTEOS SANTA MARIA|S|1|0
3853|ENGRAUCOOP |S|1|0
3854|VILLA IRIS|S|1|0
3855|SED METAL|S|1|0
3856|LUSILSA|S|1|0
3857|CERVEZA NOGOYA|S|1|0
3858|RW SWETER|S|1|0
3859|GARIOS S.A.|S|1|0
3860|PANIF. LA FRANCIA|S|1|0
3861|BEIERSDORF|S|1|0
3862|ALIMENTOS FRANSRO SR|S|1|0
3863|GLUTEN FREE|S|1|0
3864|RAMA CAIDA S.A.|S|1|0
3865|CANDY MIX|S|1|0
3866|MUNDO BEBIDAS SRL|S|1|0
3867|LENA SRL|S|1|0
3868|PAULVIC PARFUMS|S|1|0
3869|CADBURY|S|1|0
3870|PANASONIC DO BRASIL |S|1|0
3871|PANIF. MI FAMILIA|S|1|0
3872|COSMETICOS PANDA SRL|S|1|0
3873|BODEGA LUIGI BOSCA|S|1|0
3874|PEDIGREE|S|1|0
3875|CANALE|S|1|0
3876|LBT GROUP S.A.|S|1|0
3877|ARROCEROS VILLA ELIS|S|1|0
3878|ROBERTO PASMANTER SA|S|1|0
3879|MUSLI WOLKEN S.A.|S|1|0
3880|ALICORP NUEVO|S|1|0
3881|DON SATUR|S|1|0
3882|PP.CROM|S|1|0
3883|NATASHA|S|1|0
3884|PILARES COMPAÑIA ALIMENTICIA|S|1|0
3885|LHERITIER FIESTAS|S|1|0
3886|LABORATORIO COSMOS|S|1|0
3888|MISTICA|S|1|0
3889|DULCERES|S|1|0
3890|WALKER|S|1|0
3891|DECORACIONES INTEGRA|S|1|0
3892|PETERS HNOS.|S|1|0
3893|ATONDRUGS SRL|S|1|0
3894|ESTABLECIMIENTO BAUDRON SA|S|1|0
3895|LE CREME|S|1|0
3896|BURAKO|S|1|0
3897|PLUSGOURMET|S|1|0
3898|GUAU|S|1|0
3899|VAUQUITA|S|1|0
3900|NEGO|S|1|0
3901|RAYOVAC|S|1|0
3902|LUIS MARCOTEGUI|S|1|0
3903|ACCE.PROVEE. VARIOS|S|1|0
3904|SUR ENTRERRIANO S.R.|S|1|0
3905|FRAU|S|1|0
3906|ROMERO ATILIO,MARTIN|S|1|0
3907|DISTRIBUIDORA M.A.M.|S|1|0
3908|OBJETOS LUMINOSOS|S|1|0
3909|GALAPAGOS|S|1|0
3910|EL SOL COSMETICA |S|1|0
3911|LA CELI|S|1|0
3912|LA SALTEÑA|S|1|0
3913|CARICIAS|S|1|0
3914|MOLANES S.A.|S|1|0
3915|KROVA|S|1|0
3916|TEMPLECO |S|1|0
3917|VELAS LUJAN|S|1|0
3918|PANIF. BELGRANO|S|1|0
3919|FULL CAR|S|1|0
3920|ANDIAMO|S|1|0
3921|ALGRAM|S|1|0
3922|PRIMERA SELECCION  |S|1|0
3923|MI ARMARIO|S|1|0
3924|PATAGONIA GRAINS|S|1|0
3925|RANDOMCORP S.A.|S|1|0
3926|CAPOBIANCO S.R.L.|S|1|0
3927|CERAS JHONSONS|S|1|0
3928|ROSAFE|S|1|0
3929|PRODUCTOS LAR|S|1|0
3930|EL URUGUAYENSE|S|1|0
3931|JPH DISTRIBUCIONES|S|1|0
3932|DULLYLL S.A.|S|1|0
3933|JETTRO S.A.|S|1|0
3934|BODEGA A.I.BALBO S.A|S|1|0
3935|ANGELITA|S|1|0
3936|DUPONT|S|1|0
3937|BODEGA VIÑAS ALTURA|S|1|0
3938|ANGEL P.MALVICINO|S|1|0
3939|FAHY VENT S.R.L.|S|1|0
3940|VALIDO S.A.|S|1|0
3941|GRIMALDI|S|1|0
3942|SANCOR YOGHURT|S|1|0
3943|LORD CHESELINE|S|1|0
3944|SMIRNOFF|S|1|0
3945|LICORES NORDESTE|S|1|0
3946|MANDISOVI|S|1|0
3947|GRANJA TRES ARROYOS|S|1|0
3948|BARBIERO|S|1|0
3949|TEXTIL ROMERO|S|1|0
3950|SWEET BABY|S|1|0
3951|CORDEIRO Y CIA. SRL|S|1|0
3952|EXFA DISTRIBUCIONES|S|1|0
3953|NOGAL DORADO|S|1|0
3954|BIANCHI|S|1|0
3955|DON VALENTIN|S|1|0
3956|MAURI|S|1|0
3957|LACTEOS TONUTTI HNOS|S|1|0
3958|FANTOCHE|S|1|0
3959|TANY-TE|S|1|0
3960|SOLO MIEL IKERT|S|1|0
3961|ARCOR FIESTAS|S|1|0
3962|FRUTOS DEL SUL SRL|S|1|0
3963|BODEGA CHANDON|S|1|0
3964|LABORATORIO RISU|S|1|0
3965|SOLVENCIA S.A.|S|1|0
3966|CHIPAY|S|1|0
3967|PEPSICO SNACKS|S|1|0
3968|CERAL|S|1|0
3969|MAS NUTRICION SA|S|1|0
3970|SANTA BARBARA S.A.|S|1|0
3971|ALGABO PERFUMERIA|S|1|0
3972|BODEGA TOTALS|S|1|0
3973|IRU|S|1|0
3974|ALIMENTOS VIMAG SRL|S|1|0
3975|PICO DE ORO|S|1|0
3976|TIRANTI|S|1|0
3977|PROYECTO SANTA FE|S|1|0
3978|NUTRISIMA|S|1|0
3979|NOVA DONNA|S|1|0
3980|INDULAC|S|1|0
3981|PROMARC S.A.|S|1|0
3982|MASSARINI|S|1|0
3983|COOP. CAÑADA ROSQUIN|S|1|0
3984|GLOBAL FARM S.A.|S|1|0
3985|INSUGA S.A.|S|1|0
3986|ABETO|S|1|0
3987|LA SERENISIMA|S|1|0
3988|EJEMPLAR S.A.|S|1|0
3989|BODEGA DON BOSCO|S|1|0
3990|MONACAL|S|1|0
3991|ESPECIAS LAR|S|1|0
3992|YAMIHUEL|S|1|0
3993|TRES PATITOS|S|1|0
3994|PLATITELAS|S|1|0
3995|PAPELERA YAPUR|S|1|0
3996|HOLZHEIER ALCIDES|S|1|0
3997|LA PORTEÑA|S|1|0
3998|GAONA|S|1|0
3999|IMPACTTO|S|1|0
4000|MIG|S|2|0
4001|LENOVO|S|2|0
4002|EPSA|S|2|0
4003|MEGAMETAL|S|2|0
4004|MERKOFILM|S|2|0
4005|HOLCIM|S|2|0
4006|PILETIN|S|2|0
4007|PHILCO HERRAMIENTAS|S|2|0
4008|OLMO|S|2|0
4009|MORETTI|S|2|0
4010|TG PLAST|S|2|0
4011|MOULINEX|S|2|0
4012|LIMANSKY|S|2|0
4013|ZURSCHMITTEN AMOBLAMIENTOS|S|2|0
4014|PLASTICOS CABRERA|S|2|0
4015|ZANELLA REPUESTOS|S|2|0
4016|FABRIL MADERERA|S|2|0
4017|DEPER S.A.|S|2|0
4018|MEYCO|S|2|0
4019|ITT|S|2|0
4020|ZANELLA MOTOS|S|2|0
4021|AVELINO|S|2|0
4022|ETERCOR|S|2|0
4023|KARTONSEC|S|2|0
4024|KLINGSPOR ARGENTINA|S|2|0
4025|CINTOPLOM|S|2|0
4026|SOLCITO|S|2|0
4027|COOP|S|2|0
4028|TRIANGULAR S.A.|S|2|0
4029|UNIBIKE|S|2|0
